Date,BAC,GS,JPM,WFC,C,^GSPC,^VIX,XLF,VNQ,GLD,TLT
2007-02-15,36.77911376953125,160.26963806152344,31.613079071044922,21.68667221069336,367.30523681640625,1456.81005859375,10.220000267028809,21.2112979888916,39.21559143066406,66.41000366210938,49.687705993652344
2007-02-16,36.91570281982422,160.343505859375,31.637760162353516,21.53611183166504,366.559814453125,1455.5400390625,10.020000457763672,21.205678939819336,39.11491012573242,66.36000061035156,49.86205291748047
2007-02-20,36.91570281982422,163.31504821777344,31.872343063354492,21.644527435302734,367.1696472167969,1459.6800537109375,10.239999771118164,21.318002700805664,39.41691207885742,65.30999755859375,49.974578857421875
2007-02-21,36.82008743286133,162.73109436035156,31.88469886779785,21.789064407348633,364.1883239746094,1457.6300048828125,10.199999809265137,21.228134155273438,39.2888069152832,67.3499984741211,49.8902587890625
2007-02-22,36.67668914794922,161.8588409423828,31.878528594970703,21.80712127685547,363.104248046875,1456.3800048828125,10.180000305175781,21.143903732299805,39.07829666137695,67.1500015258789,49.62021255493164
2007-02-23,36.10295867919922,160.03309631347656,31.50196075439453,21.457820892333984,364.3240051269531,1451.18994140625,10.579999923706055,20.94733238220215,38.39650344848633,67.72000122070312,49.974578857421875
2007-02-26,36.055137634277344,158.1851348876953,31.366159439086914,21.481903076171875,356.9384765625,1449.3699951171875,11.149999618530273,20.795724868774414,38.204307556152344,68.0999984741211,50.30650329589844
2007-02-27,34.69600296020508,144.8798370361328,30.384605407714844,20.711040496826172,342.8451843261719,1399.0400390625,18.309999465942383,19.824174880981445,37.019126892089844,65.41000366210938,50.94212341308594
2007-02-28,35.10345458984375,149.13014221191406,30.489551544189453,20.897741317749023,341.2869567871094,1406.8199462890625,15.420000076293945,20.18919563293457,37.293697357177734,66.4800033569336,50.711509704589844
2007-03-01,34.79268264770508,147.58526611328125,30.372255325317383,20.873653411865234,346.09765625,1403.1700439453125,15.819999694824219,20.166732788085938,36.91845703125,65.81999969482422,50.679317474365234
2007-03-02,34.53715896606445,144.63595581054688,29.748746871948242,20.741159439086914,338.57659912109375,1387.1700439453125,18.610000610351562,19.93648338317871,36.33274459838867,63.709999084472656,50.93338394165039
2007-03-05,34.28163528442383,140.44473266601562,29.347496032714844,20.494226455688477,333.6983337402344,1374.1199951171875,19.6299991607666,19.621990203857422,34.91878890991211,62.93000030517578,51.01811599731445
2007-03-06,35.17942810058594,145.89247131347656,29.952470779418945,20.873653411865234,342.70965576171875,1395.4100341796875,15.960000038146973,20.031944274902344,36.20005416870117,64.1500015258789,50.865657806396484
2007-03-07,34.93769836425781,144.5768280029297,29.853710174560547,20.668895721435547,340.2705383300781,1391.969970703125,15.239999771118164,19.91401481628418,35.692108154296875,64.30000305175781,51.063289642333984
2007-03-08,35.06203079223633,147.7921600341797,30.088285446166992,20.78331756591797,342.16778564453125,1401.8900146484375,14.289999961853027,20.09372901916504,36.26411056518555,64.4800033569336,51.01811599731445
2007-03-09,35.18632125854492,149.09323120117188,30.13765525817871,20.777294158935547,341.0158996582031,1402.8399658203125,14.09000015258789,20.14427947998047,36.74458694458008,64.25,50.48162841796875
2007-03-12,35.28302001953125,149.75843811035156,30.150009155273438,20.79535675048828,341.21905517578125,1406.5999755859375,13.989999771118164,20.14427947998047,36.927616119384766,64.37000274658203,50.679317474365234
2007-03-13,34.15732955932617,147.11956787109375,28.828954696655273,20.1569881439209,330.3103942871094,1377.949951171875,18.1299991607666,19.543363571166992,36.0582160949707,63.720001220703125,50.984249114990234
2007-03-14,34.37140655517578,147.9474639892578,29.1993465423584,20.265390396118164,332.5463562011719,1387.1700439453125,17.270000457763672,19.588300704956055,36.23208236694336,63.939998626708984,50.752716064453125
2007-03-15,34.599327087402344,148.49447631835938,29.44627571105957,20.536396026611328,339.66064453125,1392.280029296875,16.43000030517578,19.824174880981445,36.556968688964844,63.97999954223633,50.74704360961914
2007-03-16,34.26780319213867,147.09738159179688,29.03265953063965,20.446063995361328,335.5953369140625,1386.949951171875,16.790000915527344,19.74972152709961,36.14971160888672,64.62000274658203,50.73576736450195
2007-03-19,34.78577423095703,149.64016723632812,29.37218475341797,20.626720428466797,339.1865539550781,1402.06005859375,14.59000015258789,19.87942886352539,36.511207580566406,64.73999786376953,50.62850570678711
2007-03-20,35.05509567260742,150.79330444335938,29.477130889892578,20.84353256225586,343.1163635253906,1410.93994140625,13.270000457763672,20.059900283813477,36.65766143798828,65.2699966430664,50.656707763671875
2007-03-21,35.81477355957031,155.93064880371094,30.2796630859375,21.367481231689453,352.5343933105469,1435.0400390625,12.1899995803833,20.516698837280273,37.10151290893555,65.81999969482422,50.679317474365234
2007-03-22,35.662837982177734,155.28756713867188,29.921607971191406,21.072385787963867,351.2470703125,1434.5400390625,12.930000305175781,20.39262580871582,37.13811492919922,65.76000213623047,50.27840042114258
2007-03-23,35.69738006591797,156.6254425048828,29.952470779418945,21.054317474365234,350.43389892578125,1436.1099853515625,12.949999809265137,20.415185928344727,37.160987854003906,65.1500015258789,50.13725662231445
2007-03-26,35.60759353637695,156.50718688964844,30.06359100341797,20.885690689086914,349.21435546875,1437.5,13.15999984741211,20.313684463500977,36.56590270996094,65.83999633789062,50.199310302734375
2007-03-27,35.800960540771484,155.13230895996094,29.983333587646484,20.717069625854492,345.9621276855469,1428.6099853515625,13.479999542236328,20.189605712890625,36.183902740478516,65.69999694824219,50.114620208740234
2007-03-28,35.06203079223633,152.8334503173828,29.62529182434082,20.56047821044922,345.2845458984375,1417.22998046875,14.979999542236328,19.93582534790039,35.944580078125,66.05000305175781,50.013004302978516
2007-03-29,35.35208511352539,153.1586456298828,29.94013023376465,20.801380157470703,348.26580810546875,1422.530029296875,15.140000343322754,20.037343978881836,36.0044059753418,65.6500015258789,49.945213317871094
2007-03-30,35.23467254638672,152.73736572265625,29.866058349609375,20.73513412475586,347.8593444824219,1420.8599853515625,14.640000343322754,20.093734741210938,36.5198860168457,65.73999786376953,49.84928894042969
2007-04-02,34.827205657958984,152.01295471191406,29.779638290405273,20.482189178466797,345.89434814453125,1424.550048828125,14.529999732971191,19.907629013061523,36.750003814697266,65.8499984741211,49.9319953918457
2007-04-03,35.12417221069336,155.04354858398438,30.1899471282959,20.78331756591797,348.3335876464844,1437.77001953125,13.460000038146973,20.1557674407959,37.0721549987793,65.83000183105469,49.86964797973633
2007-04-04,35.14488983154297,154.33396911621094,30.1899471282959,20.680925369262695,347.9947509765625,1439.3699951171875,13.239999771118164,20.1557674407959,36.88806915283203,66.80999755859375,49.920654296875
2007-04-05,35.11726760864258,153.6982879638672,30.32050895690918,20.741159439086914,349.4176940917969,1443.760009765625,13.229999542236328,20.167043685913086,36.851253509521484,66.86000061035156,49.733604431152344
2007-04-09,35.12417221069336,154.4449005126953,30.46349334716797,20.69900131225586,349.4852294921875,1444.6099853515625,13.140000343322754,20.16140365600586,36.9202995300293,66.52999877929688,49.404911041259766
2007-04-10,35.26919174194336,154.5261688232422,30.612709045410156,20.723094940185547,355.0413513183594,1448.3900146484375,12.680000305175781,20.251644134521484,37.0721549987793,67.16000366210938,49.55229949951172
2007-04-11,34.88245391845703,152.95907592773438,30.556753158569336,20.57855224609375,350.9759826660156,1438.8699951171875,13.489999771118164,20.08245277404785,36.5198860168457,67.08000183105469,49.51825714111328
2007-04-12,34.72361755371094,153.04782104492188,30.587844848632812,20.680925369262695,349.959716796875,1447.800048828125,12.710000038146973,20.048622131347656,36.2713508605957,66.98999786376953,49.52960968017578
2007-04-13,34.82030487060547,152.64129638671875,30.519441604614258,20.855581283569336,349.620849609375,1452.8499755859375,12.199999809265137,20.133216857910156,36.68095397949219,67.83999633789062,49.376564025878906
2007-04-16,35.37968444824219,158.56954956054688,31.066566467285156,21.38555145263672,358.6324462890625,1468.3299560546875,11.979999542236328,20.62385368347168,36.72698974609375,68.4000015258789,49.648643493652344
2007-04-17,35.42802810668945,158.8503875732422,31.197124481201172,21.22896957397461,355.92218017578125,1471.47998046875,12.140000343322754,20.618209838867188,37.205623626708984,68.0,49.92634201049805
2007-04-18,35.78715133666992,160.21788024902344,32.372127532958984,21.650541305541992,359.03887939453125,1472.5,12.420000076293945,20.855077743530273,36.97553253173828,68.37999725341797,50.17571258544922
2007-04-19,35.15868377685547,162.09539794921875,32.384559631347656,21.76496696472168,359.7165222167969,1470.72998046875,12.539999961853027,20.826875686645508,36.72698974609375,67.52999877929688,50.09067153930664
2007-04-20,35.248477935791016,162.88018798828125,32.66433334350586,21.861326217651367,361.95257568359375,1484.3499755859375,12.069999694824219,20.93403434753418,37.003135681152344,68.69999694824219,49.9603271484375
2007-04-23,34.88245391845703,164.671875,32.5026969909668,21.692691802978516,359.85205078125,1480.9300537109375,13.039999961853027,20.87763786315918,37.41736602783203,68.26000213623047,50.141693115234375
2007-04-24,34.95842361450195,163.41322326660156,32.42808532714844,21.54815673828125,357.8194274902344,1480.4100341796875,13.119999885559082,20.815589904785156,37.16420364379883,67.7300033569336,50.32872772216797
2007-04-25,35.37968444824219,167.02621459960938,32.838409423828125,21.849281311035156,364.5272521972656,1495.4200439453125,13.210000038146973,21.097570419311523,37.14120101928711,67.88999938964844,50.153011322021484
2007-04-26,35.027496337890625,166.4412841796875,32.91300964355469,21.722808837890625,362.9010314941406,1494.25,12.789999961853027,21.063739776611328,37.16420364379883,66.87000274658203,49.790321350097656
2007-04-27,35.06203079223633,166.0489501953125,32.670536041259766,21.644527435302734,361.61358642578125,1494.0699462890625,12.449999809265137,21.03554916381836,37.0721549987793,67.55999755859375,49.77897262573242
2007-04-30,35.151790618896484,161.8511199951172,32.39078140258789,21.614397048950195,363.3076477050781,1482.3699951171875,14.220000267028809,20.871990203857422,36.4738655090332,67.08999633789062,50.300357818603516
2007-05-01,35.17250442504883,161.82888793945312,32.490264892578125,21.70473861694336,367.23748779296875,1486.300048828125,13.510000228881836,20.911470413208008,36.15629577636719,66.69000244140625,50.33676528930664
2007-05-02,35.22776412963867,162.5026397705078,32.670536041259766,21.662256240844727,367.9150695800781,1495.9200439453125,13.079999923706055,21.0017032623291,36.4416389465332,66.66000366210938,50.308345794677734
2007-05-03,35.37968444824219,164.03515625,32.763824462890625,21.753292083740234,369.21533203125,1502.3900146484375,13.09000015258789,21.199087142944336,36.538291931152344,67.48999786376953,50.19458770751953
2007-05-04,35.3866081237793,168.3144073486328,32.72029113769531,21.801849365234375,370.17352294921875,1505.6199951171875,12.90999984741211,21.272401809692383,36.22071075439453,68.19000244140625,50.399391174316406
2007-05-07,35.510902404785156,168.22564697265625,32.782466888427734,21.892898559570312,368.73614501953125,1509.47998046875,13.149999618530273,21.30059814453125,36.321983337402344,68.25,50.53586196899414
2007-05-08,35.49710464477539,166.5449676513672,32.60838317871094,21.73508644104004,367.6412048339844,1507.719970703125,13.210000038146973,21.2554874420166,36.08266067504883,67.87999725341797,50.42207717895508
2007-05-09,35.53162384033203,167.74436950683594,33.074642181396484,21.91717529296875,370.3786926269531,1512.5799560546875,12.880000114440918,21.368267059326172,36.4738655090332,67.44999694824219,50.22304916381836
2007-05-10,34.93079376220703,165.17532348632812,32.32861328125,21.486238479614258,364.0826416015625,1491.469970703125,13.600000381469727,21.063739776611328,35.98602294921875,66.0,50.34249496459961
2007-05-11,35.18632125854492,168.43289184570312,32.421875,21.559078216552734,363.4665222167969,1505.8499755859375,12.949999809265137,21.289321899414062,36.4738655090332,66.44999694824219,50.16615676879883
2007-05-14,35.068912506103516,167.4556121826172,32.22292709350586,21.425540924072266,361.7556457519531,1503.1500244140625,13.960000038146973,21.18781089782715,36.266754150390625,66.27999877929688,50.035343170166016
2007-05-15,35.17942810058594,166.12295532226562,32.347251892089844,21.492311477661133,361.27667236328125,1501.18994140625,14.010000228881836,21.137052536010742,35.7144660949707,66.54000091552734,50.018245697021484
2007-05-16,35.30373001098633,168.1442108154297,32.937870025634766,21.98394012451172,375.78515625,1514.1400146484375,13.5,21.379549026489258,35.272640228271484,65.5999984741211,49.98411560058594
2007-05-17,35.31062698364258,168.3440399169922,32.67675018310547,21.996070861816406,375.0325012207031,1512.75,13.510000228881836,21.272401809692383,34.66053009033203,65.05999755859375,49.779354095458984
2007-05-18,35.414215087890625,170.5355682373047,32.66433334350586,22.10532569885254,376.401123046875,1522.75,12.760000228881836,21.328798294067383,34.31074142456055,65.5199966430664,49.44940948486328
2007-05-21,35.37968444824219,169.71376037597656,32.67675018310547,22.03856658935547,375.30621337890625,1525.0999755859375,13.300000190734863,21.351362228393555,34.44881057739258,65.66999816894531,49.597320556640625
2007-05-22,35.56615447998047,170.8095245361328,32.50890350341797,21.85041046142578,376.9486083984375,1524.1199951171875,13.0600004196167,21.368267059326172,34.959678649902344,65.19999694824219,49.34132385253906
2007-05-23,35.462562561035156,169.2029266357422,32.3223876953125,21.90503692626953,376.4694519042969,1522.280029296875,13.239999771118164,21.351362228393555,34.69273376464844,65.54000091552734,49.19911193847656
2007-05-24,35.25537109375,167.08541870117188,32.073707580566406,21.87468147277832,375.9220275878906,1507.510009765625,14.079999923706055,21.15961265563965,34.11285400390625,64.75,49.24460220336914
2007-05-25,35.358985900878906,166.9743194580078,32.10479736328125,21.929311752319336,377.2222900390625,1515.72998046875,13.34000015258789,21.199087142944336,34.306121826171875,64.94000244140625,49.13087844848633
2007-05-29,35.35208511352539,169.12890625,32.216712951660156,21.941450119018555,375.78515625,1518.1099853515625,13.529999732971191,21.289321899414062,35.530372619628906,65.06999969482422,49.125152587890625
2007-05-30,35.477760314941406,171.7645263671875,32.365909576416016,21.990013122558594,377.76983642578125,1530.22998046875,12.829999923706055,21.435951232910156,36.48306655883789,64.72000122070312,49.22753143310547
2007-05-31,35.407936096191406,170.8909912109375,32.22292709350586,21.90503692626953,372.9109191894531,1530.6199951171875,13.050000190734863,21.373912811279297,36.335784912109375,65.54000091552734,49.13652801513672
2007-06-01,35.456817626953125,170.8095245361328,32.26642990112305,22.09319496154785,373.0476989746094,1536.3399658203125,12.779999732971191,21.441593170166016,36.38639450073242,66.44000244140625,48.87841796875
2007-06-04,35.505714416503906,170.06912231445312,32.06128692626953,21.971805572509766,370.5841979980469,1539.1800537109375,13.289999961853027,21.413394927978516,36.53367614746094,66.54000091552734,49.10114288330078
2007-06-05,35.37302780151367,169.8100128173828,31.843677520751953,21.795787811279297,368.8731994628906,1530.949951171875,13.630000114440918,21.28367805480957,35.953800201416016,66.37000274658203,48.79277801513672
2007-06-06,35.142601013183594,168.32191467285156,31.433349609375,21.601560592651367,364.9721374511719,1517.3800048828125,14.869999885559082,21.10321617126465,35.709869384765625,66.41000366210938,48.76994323730469
2007-06-07,34.76554870605469,162.9171905517578,30.973299026489258,21.279878616333008,359.4288635253906,1490.719970703125,17.059999465942383,20.747922897338867,34.58687973022461,65.26000213623047,47.89617156982422
2007-06-08,35.09371566772461,166.62649536132812,31.340103149414062,21.449819564819336,364.9721374511719,1507.6700439453125,14.84000015258789,20.990427017211914,35.001094818115234,64.22000122070312,47.856231689453125
2007-06-11,34.94710159301758,168.18121337890625,31.352535247802734,21.53479766845703,365.9302673339844,1509.1199951171875,14.710000038146973,21.086292266845703,34.4764289855957,64.69999694824219,47.71913146972656
2007-06-12,34.674781799316406,168.69203186035156,30.68109703063965,21.352705001831055,359.9763488769531,1493.0,16.670000076293945,20.798675537109375,33.878108978271484,64.0999984741211,47.02814865112305
2007-06-13,35.16353988647461,172.97879028320312,31.265499114990234,21.81400489807129,367.367431640625,1515.6700439453125,14.729999542236328,21.19344139099121,34.6283073425293,64.52999877929688,47.58774948120117
2007-06-14,34.96804428100586,167.13726806640625,31.284149169921875,21.78363800048828,367.2990417480469,1522.969970703125,13.640000343322754,21.15961265563965,34.25551223754883,64.5999984741211,47.46784973144531
2007-06-15,34.96804428100586,167.46302795410156,31.433349609375,21.832197189331055,369.4205627441406,1532.9100341796875,13.9399995803833,21.235595703125,34.63290023803711,64.8499984741211,47.79338073730469
2007-06-18,34.84932327270508,168.04052734375,31.352535247802734,21.935382843017578,369.2838439941406,1531.050048828125,13.420000076293945,21.229917526245117,34.099029541015625,64.94999694824219,47.69629669189453
2007-06-19,35.29621124267578,169.89149475097656,31.613651275634766,22.081050872802734,371.33685302734375,1533.699951171875,12.850000381469727,21.320648193359375,34.16347885131836,65.4800033569336,48.14170455932617
2007-06-20,34.898216247558594,167.2409210205078,30.749486923217773,21.656185150146484,365.72503662109375,1512.8399658203125,14.670000076293945,20.946395874023438,33.137142181396484,64.70999908447266,47.753395080566406
2007-06-21,34.835365295410156,167.9886932373047,30.985719680786133,21.625843048095703,367.230712890625,1522.18994140625,14.210000038146973,20.98042106628418,33.32123565673828,64.55999755859375,47.524959564208984
2007-06-22,34.17903137207031,164.6570587158203,30.2894287109375,21.25559425354004,358.6759948730469,1502.56005859375,15.75,20.713924407958984,33.19696807861328,64.77999877929688,47.83334732055664
2007-06-25,34.10921096801758,160.4665985107422,30.06559944152832,21.292009353637695,353.7486572265625,1497.739990234375,16.649999618530273,20.54947853088379,32.65266418457031,64.43000030517578,48.096073150634766
2007-06-26,34.074283599853516,158.56385803222656,30.214811325073242,21.279878616333008,350.052978515625,1492.8900146484375,18.889999389648438,20.35667610168457,32.526859283447266,63.619998931884766,48.10745620727539
2007-06-27,34.34661865234375,162.38417053222656,30.612709045410156,21.443750381469727,354.56976318359375,1506.3399658203125,15.529999732971191,20.662878036499023,33.36098861694336,63.66999816894531,48.15318298339844
2007-06-28,34.27678680419922,162.11016845703125,30.438623428344727,21.41339683532715,354.56976318359375,1505.7099609375,15.539999961853027,20.628860473632812,33.18858337402344,64.26000213623047,48.14170455932617
2007-06-29,34.13713455200195,160.47402954101562,30.121564865112305,21.34663963317871,351.0112609863281,1503.3499755859375,16.229999542236328,20.515457153320312,33.0627555847168,64.2699966430664,48.63855743408203
2007-07-02,34.437374114990234,162.2730712890625,30.556753158569336,21.553001403808594,353.406494140625,1519.4300537109375,15.399999618530273,20.691234588623047,33.826995849609375,65.0199966430664,48.89423370361328
2007-07-03,34.59798049926758,166.24887084960938,30.91389274597168,21.656185150146484,354.9118957519531,1524.8699951171875,14.920000076293945,20.87268829345703,33.73379135131836,64.73999786376953,48.596153259277344
2007-07-05,34.472286224365234,163.8575439453125,30.56926918029785,21.43768310546875,352.44830322265625,1525.4000244140625,15.479999542236328,20.6969051361084,34.24174118041992,64.41999816894531,48.051536560058594
2007-07-06,34.31867980957031,165.57516479492188,30.682064056396484,21.443750381469727,353.8170471191406,1530.43994140625,14.720000267028809,20.798974990844727,34.19979476928711,64.95999908447266,47.85663604736328
2007-07-09,34.081268310546875,165.32342529296875,30.56926918029785,21.31629753112793,353.13262939453125,1531.8499755859375,15.15999984741211,20.713924407958984,34.17648696899414,65.37999725341797,48.028587341308594
2007-07-10,33.767066955566406,160.71836853027344,29.767295837402344,20.903564453125,349.02655029296875,1510.1199951171875,17.56999969482422,20.277297973632812,33.30973434448242,65.61000061035156,48.84264373779297
2007-07-11,33.871795654296875,160.45181274414062,30.155786514282227,21.19489288330078,351.8324279785156,1518.760009765625,16.639999389648438,20.3453426361084,33.2444953918457,65.44000244140625,48.33817672729492
2007-07-12,34.58400344848633,163.09495544433594,31.032943725585938,21.510520935058594,361.6188049316406,1547.699951171875,15.539999961853027,20.719589233398438,33.67321014404297,66.0199966430664,48.171932220458984
2007-07-13,34.56306076049805,164.4941864013672,31.358732223510742,21.571210861206055,359.4288635253906,1552.5,15.149999618530273,20.798974990844727,33.994754791259766,66.02999877929688,48.303741455078125
2007-07-16,34.64683151245117,163.1763153076172,31.220888137817383,21.516592025756836,357.1703186035156,1549.52001953125,15.59000015258789,20.725257873535156,33.71049118041992,65.81999969482422,48.7680778503418
2007-07-17,34.77252960205078,162.43600463867188,31.277284622192383,21.601560592651367,359.0182189941406,1549.3699951171875,15.630000114440918,20.793298721313477,33.58933639526367,65.75,48.6649169921875
2007-07-18,34.46530532836914,159.1710205078125,30.62567901611328,21.480167388916016,353.13262939453125,1546.1700439453125,16.0,20.526792526245117,33.514774322509766,66.62000274658203,48.84837341308594
2007-07-19,34.402462005615234,156.727783203125,30.4627742767334,21.571210861206055,349.91619873046875,1553.0799560546875,15.229999542236328,20.458755493164062,33.64059066772461,67.01000213623047,48.83688735961914
2007-07-20,33.732154846191406,152.4706573486328,29.798629760742188,21.07350730895996,347.1786804199219,1534.0999755859375,16.950000762939453,20.101524353027344,33.053443908691406,67.58000183105469,49.278350830078125
2007-07-23,33.62043762207031,151.8043670654297,29.541744232177734,21.152408599853516,348.0684509277344,1541.5699462890625,16.809999465942383,20.09017562866211,32.48024368286133,67.47000122070312,49.19805145263672
2007-07-24,32.92218017578125,146.70323181152344,28.40768814086914,20.594011306762695,337.4607849121094,1511.0400390625,18.549999237060547,19.585506439208984,31.82319450378418,67.47000122070312,49.381507873535156
2007-07-25,33.466819763183594,150.41246032714844,28.36382484436035,20.982473373413086,336.7763977050781,1518.0899658203125,18.100000381469727,19.676244735717773,31.478357315063477,66.9000015258789,49.47895050048828
2007-07-26,32.978050231933594,144.45994567871094,27.61825180053711,20.42406463623047,327.1952209472656,1482.6600341796875,20.739999771118164,19.21126365661621,30.900516510009766,65.6500015258789,49.89173126220703
2007-07-27,33.10371017456055,142.887451171875,27.71223258972168,20.369441986083984,321.44659423828125,1458.949951171875,24.170000076293945,18.910736083984375,29.875316619873047,65.41000366210938,50.035037994384766
2007-07-30,33.306236267089844,145.17938232421875,28.03803825378418,21.00674057006836,322.95220947265625,1473.9100341796875,20.8700008392334,19.267967224121094,30.453144073486328,65.7699966430664,49.89173126220703
2007-07-31,33.110721588134766,139.69085693359375,27.574386596679688,20.49690055847168,318.70904541015625,1455.27001953125,23.520000457763672,18.655563354492188,30.331998825073242,65.79000091552734,50.252891540527344
2007-08-01,33.257347106933594,140.1803436279297,27.80620574951172,20.92784309387207,320.62542724609375,1465.81005859375,23.670000076293945,18.86536979675293,30.732757568359375,65.93000030517578,50.144107818603516
